requestedUrl,finalUrl,category,name,title,type,score
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","service-worker","Does not register a service worker that controls page and `start_url`","binary","0"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","redirects-http","Redirects HTTP traffic to HTTPS","binary","1"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","splash-screen","Is not configured for a custom splash screen","binary","0"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","themed-omnibox","Does not set a theme color for the address bar.","binary","0"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","content-width","Content is sized correctly for the viewport","binary","1"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","apple-touch-icon","Provides a valid `apple-touch-icon`","binary","1"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","maskable-icon","Manifest doesn't have a maskable icon","binary","0"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","pwa-cross-browser","Site works cross-browser","manual","-1"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","pwa-page-transitions","Page transitions don't feel like they block on the network","manual","-1"
"https://pipedrive.com/","https://www.pipedrive.com/","Progressive Web App","pwa-each-page-has-url","Each page has a URL","manual","-1"
