requestedUrl,finalUrl,category,name,title,type,score
"https://libero.it/","https://www.libero.it/","SEO","font-size","Document uses legible font sizes","binary","1"
"https://libero.it/","https://www.libero.it/","SEO","plugins","Document avoids plugins","binary","1"
"https://libero.it/","https://www.libero.it/","SEO","tap-targets","Tap targets are not sized appropriately","binary","0.65"
"https://libero.it/","https://www.libero.it/","SEO","structured-data","Structured data is valid","manual","-1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","pwa-score","Overall Progressive Web App Category Score","numeric","0.92"
"https://libero.it/","https://www.libero.it/","Progressive Web App","installable-manifest","Web app manifest and service worker meet the installability requirements","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","service-worker","Registers a service worker that controls page and `start_url`","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","redirects-http","Redirects HTTP traffic to HTTPS","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","splash-screen","Configured for a custom splash screen","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","themed-omnibox","Sets a theme color for the address bar.","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","content-width","Content is sized correctly for the viewport","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","apple-touch-icon","Provides a valid `apple-touch-icon`","binary","1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","maskable-icon","Manifest doesn't have a maskable icon","binary","0"
"https://libero.it/","https://www.libero.it/","Progressive Web App","pwa-cross-browser","Site works cross-browser","manual","-1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","pwa-page-transitions","Page transitions don't feel like they block on the network","manual","-1"
"https://libero.it/","https://www.libero.it/","Progressive Web App","pwa-each-page-has-url","Each page has a URL","manual","-1"
